"iet_name";"iet_istypedby";"isc_name";"isc_version"
IfcReinforcingBar/SHEAR;IfcReinforcingBarType/SHEAR;IFC4X3_ADD1;"4.3.1.0"
IfcReinforcingBar/SPACEBAR;IfcReinforcingBarType/SPACEBAR;IFC4X3_ADD1;"4.3.1.0"
IfcReinforcingBar/STUD;IfcReinforcingBarType/STUD;IFC4X3_ADD1;"4.3.1.0"
IfcReinforcingBar/USERDEFINED;IfcReinforcingBarType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcReinforcingBar/NOTDEFINED;IfcReinforcingBarType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcReinforcingMesh/USERDEFINED;IfcReinforcingMeshType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcReinforcingMesh/NOTDEFINED;IfcReinforcingMeshType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcRoof/BARREL_ROOF;IfcRoofType/BARREL_ROOF;IFC4X3_ADD1;"4.3.1.0"
IfcRoof/BUTTERFLY_ROOF;IfcRoofType/BUTTERFLY_ROOF;IFC4X3_ADD1;"4.3.1.0"
IfcRoof/DOME_ROOF;IfcRoofType/DOME_ROOF;IFC4X3_ADD1;"4.3.1.0"
IfcProcedure/NOTDEFINED;IfcProcedureType/NOTDEFINED;IFC4X1;"4.1.0.0"
IfcRoof/FLAT_ROOF;IfcRoofType/FLAT_ROOF;IFC4X3_ADD1;"4.3.1.0"
IfcRoof/FREEFORM;IfcRoofType/FREEFORM;IFC4X3_ADD1;"4.3.1.0"
IfcRoof/GABLE_ROOF;IfcRoofType/GABLE_ROOF;IFC4X3_ADD1;"4.3.1.0"
IfcRoof/GAMBREL_ROOF;IfcRoofType/GAMBREL_ROOF;IFC4X3_ADD1;"4.3.1.0"
IfcRoof/HIPPED_GABLE_ROOF;IfcRoofType/HIPPED_GABLE_ROOF;IFC4X3_ADD1;"4.3.1.0"
IfcRoof/HIP_ROOF;IfcRoofType/HIP_ROOF;IFC4X3_ADD1;"4.3.1.0"
IfcRoof/MANSARD_ROOF;IfcRoofType/MANSARD_ROOF;IFC4X3_ADD1;"4.3.1.0"
IfcRoof/PAVILION_ROOF;IfcRoofType/PAVILION_ROOF;IFC4X3_ADD1;"4.3.1.0"
IfcRoof/RAINBOW_ROOF;IfcRoofType/RAINBOW_ROOF;IFC4X3_ADD1;"4.3.1.0"
IfcRoof/SHED_ROOF;IfcRoofType/SHED_ROOF;IFC4X3_ADD1;"4.3.1.0"
IfcRoof/USERDEFINED;IfcRoofType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcRoof/NOTDEFINED;IfcRoofType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSanitaryTerminal/BATH;IfcSanitaryTerminalType/BATH;IFC4X3_ADD1;"4.3.1.0"
IfcSubContractResource/WORK;IfcSubContractResourceType/WORK;IFC4X3_ADD1;"4.3.1.0"
IfcSanitaryTerminal/BIDET;IfcSanitaryTerminalType/BIDET;IFC4X3_ADD1;"4.3.1.0"
IfcSanitaryTerminal/CISTERN;IfcSanitaryTerminalType/CISTERN;IFC4X3_ADD1;"4.3.1.0"
IfcSanitaryTerminal/SANITARYFOUNTAIN;IfcSanitaryTerminalType/SANITARYFOUNTAIN;IFC4X3_ADD1;"4.3.1.0"
IfcSanitaryTerminal/SHOWER;IfcSanitaryTerminalType/SHOWER;IFC4X3_ADD1;"4.3.1.0"
IfcSanitaryTerminal/SINK;IfcSanitaryTerminalType/SINK;IFC4X3_ADD1;"4.3.1.0"
IfcSanitaryTerminal/TOILETPAN;IfcSanitaryTerminalType/TOILETPAN;IFC4X3_ADD1;"4.3.1.0"
IfcSanitaryTerminal/URINAL;IfcSanitaryTerminalType/URINAL;IFC4X3_ADD1;"4.3.1.0"
IfcSanitaryTerminal/WASHHANDBASIN;IfcSanitaryTerminalType/WASHHANDBASIN;IFC4X3_ADD1;"4.3.1.0"
IfcSanitaryTerminal/WCSEAT;IfcSanitaryTerminalType/WCSEAT;IFC4X3_ADD1;"4.3.1.0"
IfcSanitaryTerminal/USERDEFINED;IfcSanitaryTerminalType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSanitaryTerminal/NOTDEFINED;IfcSanitaryTerminalType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/CO2SENSOR;IfcSensorType/CO2SENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/CONDUCTANCESENSOR;IfcSensorType/CONDUCTANCESENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/CONTACTSENSOR;IfcSensorType/CONTACTSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/COSENSOR;IfcSensorType/COSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/EARTHQUAKESENSOR;IfcSensorType/EARTHQUAKESENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/FIRESENSOR;IfcSensorType/FIRESENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/FLOWSENSOR;IfcSensorType/FLOWSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/FOREIGNOBJECTDETECTIONSENSOR;IfcSensorType/FOREIGNOBJECTDETECTIONSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/FROSTSENSOR;IfcSensorType/FROSTSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/GASSENSOR;IfcSensorType/GASSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/HEATSENSOR;IfcSensorType/HEATSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/HUMIDITYSENSOR;IfcSensorType/HUMIDITYSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/IDENTIFIERSENSOR;IfcSensorType/IDENTIFIERSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/IONCONCENTRATIONSENSOR;IfcSensorType/IONCONCENTRATIONSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/LEVELSENSOR;IfcSensorType/LEVELSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/LIGHTSENSOR;IfcSensorType/LIGHTSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/MOISTURESENSOR;IfcSensorType/MOISTURESENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/MOVEMENTSENSOR;IfcSensorType/MOVEMENTSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/OBSTACLESENSOR;IfcSensorType/OBSTACLESENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/PHSENSOR;IfcSensorType/PHSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/PRESSURESENSOR;IfcSensorType/PRESSURESENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/RADIATIONSENSOR;IfcSensorType/RADIATIONSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/RADIOACTIVITYSENSOR;IfcSensorType/RADIOACTIVITYSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/RAINSENSOR;IfcSensorType/RAINSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/SMOKESENSOR;IfcSensorType/SMOKESENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/SNOWDEPTHSENSOR;IfcSensorType/SNOWDEPTHSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/SOUNDSENSOR;IfcSensorType/SOUNDSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/TEMPERATURESENSOR;IfcSensorType/TEMPERATURESENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/TRAINSENSOR;IfcSensorType/TRAINSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/TURNOUTCLOSURESENSOR;IfcSensorType/TURNOUTCLOSURESENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/WHEELSENSOR;IfcSensorType/WHEELSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/WINDSENSOR;IfcSensorType/WINDSENSOR;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/USERDEFINED;IfcSensorType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSensor/NOTDEFINED;IfcSensorType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcShadingDevice/AWNING;IfcShadingDeviceType/AWNING;IFC4X3_ADD1;"4.3.1.0"
IfcShadingDevice/JALOUSIE;IfcShadingDeviceType/JALOUSIE;IFC4X3_ADD1;"4.3.1.0"
IfcShadingDevice/SHUTTER;IfcShadingDeviceType/SHUTTER;IFC4X3_ADD1;"4.3.1.0"
IfcShadingDevice/USERDEFINED;IfcShadingDeviceType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSlab/SIDEWALK;IfcSlabType/SIDEWALK;IFC4X3_ADD1;"4.3.1.0"
IfcShadingDevice/NOTDEFINED;IfcShadingDeviceType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSign/MARKER;IfcSignType/MARKER;IFC4X3_ADD1;"4.3.1.0"
IfcSign/MIRROR;IfcSignType/MIRROR;IFC4X3_ADD1;"4.3.1.0"
IfcSign/PICTORAL;IfcSignType/PICTORAL;IFC4X3_ADD1;"4.3.1.0"
IfcLaborResource/HVAC;IfcLaborResourceType/HVAC;IFC4;"4.0.2.1"
IfcSign/USERDEFINED;IfcSignType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSign/NOTDEFINED;IfcSignType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSignal/AUDIO;IfcSignalType/AUDIO;IFC4X3_ADD1;"4.3.1.0"
IfcSignal/MIXED;IfcSignalType/MIXED;IFC4X3_ADD1;"4.3.1.0"
IfcSignal/VISUAL;IfcSignalType/VISUAL;IFC4X3_ADD1;"4.3.1.0"
IfcSignal/USERDEFINED;IfcSignalType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSignal/NOTDEFINED;IfcSignalType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSlab/APPROACH_SLAB;IfcSlabType/APPROACH_SLAB;IFC4X3_ADD1;"4.3.1.0"
IfcSlab/BASESLAB;IfcSlabType/BASESLAB;IFC4X3_ADD1;"4.3.1.0"
IfcSlab/FLOOR;IfcSlabType/FLOOR;IFC4X3_ADD1;"4.3.1.0"
IfcSlab/LANDING;IfcSlabType/LANDING;IFC4X3_ADD1;"4.3.1.0"
IfcSlab/PAVING;IfcSlabType/PAVING;IFC4X3_ADD1;"4.3.1.0"
IfcSlab/ROOF;IfcSlabType/ROOF;IFC4X3_ADD1;"4.3.1.0"
IfcSlab/TRACKSLAB;IfcSlabType/TRACKSLAB;IFC4X3_ADD1;"4.3.1.0"
IfcSlab/WEARING;IfcSlabType/WEARING;IFC4X3_ADD1;"4.3.1.0"
IfcSlab/USERDEFINED;IfcSlabType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSlab/NOTDEFINED;IfcSlabType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSolarDevice/SOLARCOLLECTOR;IfcSolarDeviceType/SOLARCOLLECTOR;IFC4X3_ADD1;"4.3.1.0"
IfcSolarDevice/SOLARPANEL;IfcSolarDeviceType/SOLARPANEL;IFC4X3_ADD1;"4.3.1.0"
IfcSolarDevice/USERDEFINED;IfcSolarDeviceType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSolarDevice/NOTDEFINED;IfcSolarDeviceType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSpace/BERTH;IfcSpaceType/BERTH;IFC4X3_ADD1;"4.3.1.0"
IfcSpace/EXTERNAL;IfcSpaceType/EXTERNAL;IFC4X3_ADD1;"4.3.1.0"
IfcSpace/GFA;IfcSpaceType/GFA;IFC4X3_ADD1;"4.3.1.0"
IfcSpace/INTERNAL;IfcSpaceType/INTERNAL;IFC4X3_ADD1;"4.3.1.0"
IfcSpace/PARKING;IfcSpaceType/PARKING;IFC4X3_ADD1;"4.3.1.0"
IfcSpace/SPACE;IfcSpaceType/SPACE;IFC4X3_ADD1;"4.3.1.0"
IfcSpace/USERDEFINED;IfcSpaceType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSpace/NOTDEFINED;IfcSpaceType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSpaceHeater/CONVECTOR;IfcSpaceHeaterType/CONVECTOR;IFC4X3_ADD1;"4.3.1.0"
IfcSpaceHeater/RADIATOR;IfcSpaceHeaterType/RADIATOR;IFC4X3_ADD1;"4.3.1.0"
IfcSpaceHeater/USERDEFINED;IfcSpaceHeaterType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSpaceHeater/NOTDEFINED;IfcSpaceHeaterType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcDoor/GATE;IfcDoorType/GATE;IFC4;"4.0.2.1"
IfcSpatialZone/CONSTRUCTION;IfcSpatialZoneType/CONSTRUCTION;IFC4X3_ADD1;"4.3.1.0"
IfcSpatialZone/FIRESAFETY;IfcSpatialZoneType/FIRESAFETY;IFC4X3_ADD1;"4.3.1.0"
IfcSpatialZone/INTERFERENCE;IfcSpatialZoneType/INTERFERENCE;IFC4X3_ADD1;"4.3.1.0"
IfcSpatialZone/LIGHTING;IfcSpatialZoneType/LIGHTING;IFC4X3_ADD1;"4.3.1.0"
IfcSpatialZone/OCCUPANCY;IfcSpatialZoneType/OCCUPANCY;IFC4X3_ADD1;"4.3.1.0"
IfcSpatialZone/RESERVATION;IfcSpatialZoneType/RESERVATION;IFC4X3_ADD1;"4.3.1.0"
IfcSpatialZone/SECURITY;IfcSpatialZoneType/SECURITY;IFC4X3_ADD1;"4.3.1.0"
IfcSpatialZone/THERMAL;IfcSpatialZoneType/THERMAL;IFC4X3_ADD1;"4.3.1.0"
IfcSpatialZone/TRANSPORT;IfcSpatialZoneType/TRANSPORT;IFC4X3_ADD1;"4.3.1.0"
IfcSpatialZone/VENTILATION;IfcSpatialZoneType/VENTILATION;IFC4X3_ADD1;"4.3.1.0"
IfcSpatialZone/USERDEFINED;IfcSpatialZoneType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSpatialZone/NOTDEFINED;IfcSpatialZoneType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcStackTerminal/BIRDCAGE;IfcStackTerminalType/BIRDCAGE;IFC4X3_ADD1;"4.3.1.0"
IfcStackTerminal/COWL;IfcStackTerminalType/COWL;IFC4X3_ADD1;"4.3.1.0"
IfcStackTerminal/RAINWATERHOPPER;IfcStackTerminalType/RAINWATERHOPPER;IFC4X3_ADD1;"4.3.1.0"
IfcStackTerminal/USERDEFINED;IfcStackTerminalType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcStackTerminal/NOTDEFINED;IfcStackTerminalType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcStair/CURVED_RUN_STAIR;IfcStairType/CURVED_RUN_STAIR;IFC4X3_ADD1;"4.3.1.0"
IfcStair/DOUBLE_RETURN_STAIR;IfcStairType/DOUBLE_RETURN_STAIR;IFC4X3_ADD1;"4.3.1.0"
IfcStair/HALF_TURN_STAIR;IfcStairType/HALF_TURN_STAIR;IFC4X3_ADD1;"4.3.1.0"
IfcStair/HALF_WINDING_STAIR;IfcStairType/HALF_WINDING_STAIR;IFC4X3_ADD1;"4.3.1.0"
IfcStair/LADDER;IfcStairType/LADDER;IFC4X3_ADD1;"4.3.1.0"
IfcStair/QUARTER_TURN_STAIR;IfcStairType/QUARTER_TURN_STAIR;IFC4X3_ADD1;"4.3.1.0"
IfcStair/QUARTER_WINDING_STAIR;IfcStairType/QUARTER_WINDING_STAIR;IFC4X3_ADD1;"4.3.1.0"
IfcStair/SPIRAL_STAIR;IfcStairType/SPIRAL_STAIR;IFC4X3_ADD1;"4.3.1.0"
IfcStair/STRAIGHT_RUN_STAIR;IfcStairType/STRAIGHT_RUN_STAIR;IFC4X3_ADD1;"4.3.1.0"
IfcStair/THREE_QUARTER_TURN_STAIR;IfcStairType/THREE_QUARTER_TURN_STAIR;IFC4X3_ADD1;"4.3.1.0"
IfcStair/THREE_QUARTER_WINDING_STAIR;IfcStairType/THREE_QUARTER_WINDING_STAIR;IFC4X3_ADD1;"4.3.1.0"
IfcStair/TWO_CURVED_RUN_STAIR;IfcStairType/TWO_CURVED_RUN_STAIR;IFC4X3_ADD1;"4.3.1.0"
IfcStair/TWO_QUARTER_TURN_STAIR;IfcStairType/TWO_QUARTER_TURN_STAIR;IFC4X3_ADD1;"4.3.1.0"
IfcStair/TWO_QUARTER_WINDING_STAIR;IfcStairType/TWO_QUARTER_WINDING_STAIR;IFC4X3_ADD1;"4.3.1.0"
IfcStair/TWO_STRAIGHT_RUN_STAIR;IfcStairType/TWO_STRAIGHT_RUN_STAIR;IFC4X3_ADD1;"4.3.1.0"
IfcStair/USERDEFINED;IfcStairType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcStair/NOTDEFINED;IfcStairType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcStairFlight/CURVED;IfcStairFlightType/CURVED;IFC4X3_ADD1;"4.3.1.0"
IfcStairFlight/FREEFORM;IfcStairFlightType/FREEFORM;IFC4X3_ADD1;"4.3.1.0"
IfcStairFlight/SPIRAL;IfcStairFlightType/SPIRAL;IFC4X3_ADD1;"4.3.1.0"
IfcStairFlight/STRAIGHT;IfcStairFlightType/STRAIGHT;IFC4X3_ADD1;"4.3.1.0"
IfcStairFlight/WINDER;IfcStairFlightType/WINDER;IFC4X3_ADD1;"4.3.1.0"
IfcStairFlight/USERDEFINED;IfcStairFlightType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcStairFlight/NOTDEFINED;IfcStairFlightType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSubContractResource/USERDEFINED;IfcSubContractResourceType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSubContractResource/NOTDEFINED;IfcSubContractResourceType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcAlarm/LIGHT;IfcAlarmType/LIGHT;IFC4;"4.0.2.1"
IfcDoor/USERDEFINED;IfcDoorType/USERDEFINED;IFC4;"4.0.2.1"
IfcSwitchingDevice/CONTACTOR;IfcSwitchingDeviceType/CONTACTOR;IFC4X3_ADD1;"4.3.1.0"
IfcSwitchingDevice/DIMMERSWITCH;IfcSwitchingDeviceType/DIMMERSWITCH;IFC4X3_ADD1;"4.3.1.0"
IfcSwitchingDevice/EMERGENCYSTOP;IfcSwitchingDeviceType/EMERGENCYSTOP;IFC4X3_ADD1;"4.3.1.0"
IfcSwitchingDevice/KEYPAD;IfcSwitchingDeviceType/KEYPAD;IFC4X3_ADD1;"4.3.1.0"
IfcSwitchingDevice/MOMENTARYSWITCH;IfcSwitchingDeviceType/MOMENTARYSWITCH;IFC4X3_ADD1;"4.3.1.0"
IfcSwitchingDevice/RELAY;IfcSwitchingDeviceType/RELAY;IFC4X3_ADD1;"4.3.1.0"
IfcSwitchingDevice/SELECTORSWITCH;IfcSwitchingDeviceType/SELECTORSWITCH;IFC4X3_ADD1;"4.3.1.0"
IfcSwitchingDevice/STARTER;IfcSwitchingDeviceType/STARTER;IFC4X3_ADD1;"4.3.1.0"
IfcSwitchingDevice/START_AND_STOP_EQUIPMENT;IfcSwitchingDeviceType/START_AND_STOP_EQUIPMENT;IFC4X3_ADD1;"4.3.1.0"
IfcSwitchingDevice/SWITCHDISCONNECTOR;IfcSwitchingDeviceType/SWITCHDISCONNECTOR;IFC4X3_ADD1;"4.3.1.0"
IfcSwitchingDevice/TOGGLESWITCH;IfcSwitchingDeviceType/TOGGLESWITCH;IFC4X3_ADD1;"4.3.1.0"
IfcSwitchingDevice/USERDEFINED;IfcSwitchingDeviceType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSwitchingDevice/NOTDEFINED;IfcSwitchingDeviceType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSystemFurnitureElement/PANEL;IfcSystemFurnitureElementType/PANEL;IFC4X3_ADD1;"4.3.1.0"
IfcSystemFurnitureElement/SUBRACK;IfcSystemFurnitureElementType/SUBRACK;IFC4X3_ADD1;"4.3.1.0"
IfcSystemFurnitureElement/WORKSURFACE;IfcSystemFurnitureElementType/WORKSURFACE;IFC4X3_ADD1;"4.3.1.0"
IfcSystemFurnitureElement/USERDEFINED;IfcSystemFurnitureElementType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcSystemFurnitureElement/NOTDEFINED;IfcSystemFurnitureElementType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcTank/BASIN;IfcTankType/BASIN;IFC4X3_ADD1;"4.3.1.0"
IfcTank/BREAKPRESSURE;IfcTankType/BREAKPRESSURE;IFC4X3_ADD1;"4.3.1.0"
IfcTank/EXPANSION;IfcTankType/EXPANSION;IFC4X3_ADD1;"4.3.1.0"
IfcTank/FEEDANDEXPANSION;IfcTankType/FEEDANDEXPANSION;IFC4X3_ADD1;"4.3.1.0"
IfcTank/OILRETENTIONTRAY;IfcTankType/OILRETENTIONTRAY;IFC4X3_ADD1;"4.3.1.0"
IfcTank/PRESSUREVESSEL;IfcTankType/PRESSUREVESSEL;IFC4X3_ADD1;"4.3.1.0"
IfcTank/STORAGE;IfcTankType/STORAGE;IFC4X3_ADD1;"4.3.1.0"
IfcTank/VESSEL;IfcTankType/VESSEL;IFC4X3_ADD1;"4.3.1.0"
IfcTank/USERDEFINED;IfcTankType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcTank/NOTDEFINED;IfcTankType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcTask/ATTENDANCE;IfcTaskType/ATTENDANCE;IFC4X3_ADD1;"4.3.1.0"
IfcTask/CALIBRATION;IfcTaskType/CALIBRATION;IFC4X3_ADD1;"4.3.1.0"
IfcTask/CONSTRUCTION;IfcTaskType/CONSTRUCTION;IFC4X3_ADD1;"4.3.1.0"
IfcTask/DEMOLITION;IfcTaskType/DEMOLITION;IFC4X3_ADD1;"4.3.1.0"
IfcTask/DISMANTLE;IfcTaskType/DISMANTLE;IFC4X3_ADD1;"4.3.1.0"
IfcTask/DISPOSAL;IfcTaskType/DISPOSAL;IFC4X3_ADD1;"4.3.1.0"
IfcTask/EMERGENCY;IfcTaskType/EMERGENCY;IFC4X3_ADD1;"4.3.1.0"
IfcTask/INSPECTION;IfcTaskType/INSPECTION;IFC4X3_ADD1;"4.3.1.0"
IfcTask/INSTALLATION;IfcTaskType/INSTALLATION;IFC4X3_ADD1;"4.3.1.0"
IfcTask/LOGISTIC;IfcTaskType/LOGISTIC;IFC4X3_ADD1;"4.3.1.0"
IfcTask/MAINTENANCE;IfcTaskType/MAINTENANCE;IFC4X3_ADD1;"4.3.1.0"
IfcTask/OPERATION;IfcTaskType/OPERATION;IFC4X3_ADD1;"4.3.1.0"
IfcTask/REMOVAL;IfcTaskType/REMOVAL;IFC4X3_ADD1;"4.3.1.0"
IfcTask/RENOVATION;IfcTaskType/RENOVATION;IFC4X3_ADD1;"4.3.1.0"
IfcTask/SAFETY;IfcTaskType/SAFETY;IFC4X3_ADD1;"4.3.1.0"
IfcTask/SHUTDOWN;IfcTaskType/SHUTDOWN;IFC4X3_ADD1;"4.3.1.0"
IfcTask/STARTUP;IfcTaskType/STARTUP;IFC4X3_ADD1;"4.3.1.0"
IfcTask/TESTING;IfcTaskType/TESTING;IFC4X3_ADD1;"4.3.1.0"
IfcTask/TROUBLESHOOTING;IfcTaskType/TROUBLESHOOTING;IFC4X3_ADD1;"4.3.1.0"
IfcTask/USERDEFINED;IfcTaskType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcTask/NOTDEFINED;IfcTaskType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcTendon/BAR;IfcTendonType/BAR;IFC4X3_ADD1;"4.3.1.0"
IfcTendon/COATED;IfcTendonType/COATED;IFC4X3_ADD1;"4.3.1.0"
IfcTendon/STRAND;IfcTendonType/STRAND;IFC4X3_ADD1;"4.3.1.0"
IfcTendon/WIRE;IfcTendonType/WIRE;IFC4X3_ADD1;"4.3.1.0"
IfcTendon/USERDEFINED;IfcTendonType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcTendon/NOTDEFINED;IfcTendonType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcTendonAnchor/COUPLER;IfcTendonAnchorType/COUPLER;IFC4X3_ADD1;"4.3.1.0"
IfcTendonAnchor/FIXED_END;IfcTendonAnchorType/FIXED_END;IFC4X3_ADD1;"4.3.1.0"
IfcTendonAnchor/TENSIONING_END;IfcTendonAnchorType/TENSIONING_END;IFC4X3_ADD1;"4.3.1.0"
IfcTendonAnchor/USERDEFINED;IfcTendonAnchorType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcTendonAnchor/NOTDEFINED;IfcTendonAnchorType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcTendonConduit/COUPLER;IfcTendonConduitType/COUPLER;IFC4X3_ADD1;"4.3.1.0"
IfcTendonConduit/DIABOLO;IfcTendonConduitType/DIABOLO;IFC4X3_ADD1;"4.3.1.0"
IfcTendonConduit/DUCT;IfcTendonConduitType/DUCT;IFC4X3_ADD1;"4.3.1.0"
IfcTendonConduit/GROUTING_DUCT;IfcTendonConduitType/GROUTING_DUCT;IFC4X3_ADD1;"4.3.1.0"
IfcTendonConduit/TRUMPET;IfcTendonConduitType/TRUMPET;IFC4X3_ADD1;"4.3.1.0"
IfcTendonConduit/USERDEFINED;IfcTendonConduitType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcTendonConduit/NOTDEFINED;IfcTendonConduitType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcTrackElement/BLOCKINGDEVICE;IfcTrackElementType/BLOCKINGDEVICE;IFC4X3_ADD1;"4.3.1.0"
IfcTrackElement/DERAILER;IfcTrackElementType/DERAILER;IFC4X3_ADD1;"4.3.1.0"
IfcTrackElement/FROG;IfcTrackElementType/FROG;IFC4X3_ADD1;"4.3.1.0"
IfcTrackElement/HALF_SET_OF_BLADES;IfcTrackElementType/HALF_SET_OF_BLADES;IFC4X3_ADD1;"4.3.1.0"
IfcTrackElement/SLEEPER;IfcTrackElementType/SLEEPER;IFC4X3_ADD1;"4.3.1.0"
IfcTrackElement/SPEEDREGULATOR;IfcTrackElementType/SPEEDREGULATOR;IFC4X3_ADD1;"4.3.1.0"
IfcTrackElement/TRACKENDOFALIGNMENT;IfcTrackElementType/TRACKENDOFALIGNMENT;IFC4X3_ADD1;"4.3.1.0"
IfcTrackElement/VEHICLESTOP;IfcTrackElementType/VEHICLESTOP;IFC4X3_ADD1;"4.3.1.0"
IfcTrackElement/USERDEFINED;IfcTrackElementType/USERDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcTrackElement/NOTDEFINED;IfcTrackElementType/NOTDEFINED;IFC4X3_ADD1;"4.3.1.0"
IfcTransformer/CHOPPER;IfcTransformerType/CHOPPER;IFC4X3_ADD1;"4.3.1.0"
IfcTransformer/COMBINED;IfcTransformerType/COMBINED;IFC4X3_ADD1;"4.3.1.0"
IfcTransformer/CURRENT;IfcTransformerType/CURRENT;IFC4X3_ADD1;"4.3.1.0"
IfcTransformer/FREQUENCY;IfcTransformerType/FREQUENCY;IFC4X3_ADD1;"4.3.1.0"
